UnixTimestamp,Date(America/New_York),Time(America/New_York),ExternalTemp,SpConductivity_us,Pressure_abs,Turbidity,ODO,ODO_Sat,PH,PH_mV,Chlorophyll_ugL,Chlorophyll_RFU,BGA_PC_ugL,BGA_PC_RFU,BatteryVoltage,InternalHumidity,Latitude,Longitude,Column 1,Column 2
1721380500000,2024-19-07,05:15:00 18900000,20.05339,40845.6,15.77351,NAN,8.637079,110.9674,8.267453,-73.57605,3.294588,0.823647,NAN,NAN,13.25032,24,44.10995,-69.10592,,
1721381400000,2024-19-07,05:30:00 19800000,20.10556,40851.66,15.77529,NAN,8.615271,110.7942,8.264595,-73.42328,3.035815,0.7589538,NAN,NAN,13.24178,24,44.10995,-69.10592,,
1721382300000,2024-19-07,05:45:00 20700000,20.25742,40856.45,15.77693,NAN,8.652795,111.5988,8.269341,-73.73701,2.995829,0.7489573,NAN,NAN,13.26715,24,44.10995,-69.10592,,
1721383200000,2024-19-07,06:00:00 21600000,20.30641,40818.16,12.6271,NAN,8.657511,111.7387,8.291496,-75.03655,2.592443,0.6481107,NAN,NAN,13.25178,24,44.10995,-69.10592,,
1721384100000,2024-19-07,06:15:00 22500000,20.31223,40674.84,15.78155,NAN,8.660239,111.7191,8.271112,-73.85373,2.57338,0.643345,NAN,NAN,13.28228,24,44.10995,-69.10593,,
1721385000000,2024-19-07,06:30:00 23400000,20.38087,40691.46,15.78209,NAN,8.660165,111.8752,8.270733,-73.84921,2.515534,0.6288836,NAN,NAN,13.2818,24,44.10995,-69.10593,,
1721385900000,2024-19-07,06:45:00 24300000,20.40188,40634.93,15.78363,NAN,8.645082,111.6932,8.270564,-73.84422,2.208238,0.5520595,NAN,NAN,13.28058,24,44.10995,-69.10593,,
1721386800000,2024-19-07,07:00:00 25200000,20.45507,40657.61,12.63009,NAN,8.653072,111.9213,8.289086,-74.93436,2.285529,0.5713822,NAN,NAN,13.2713,23,44.10995,-69.10593,,
1721387700000,2024-19-07,07:15:00 26100000,20.4961,40710.19,15.79096,NAN,8.65694,112.0739,8.267408,-73.68444,2.137334,0.5343334,NAN,NAN,13.29082,23,44.10994,-69.10589,,
1721388600000,2024-19-07,07:30:00 27000000,20.52295,40566.02,15.79191,NAN,8.632442,111.7462,8.268366,-73.74699,1.987055,0.4967638,NAN,NAN,13.30302,23,44.10994,-69.10589,,
1721389500000,2024-19-07,07:45:00 27900000,20.461,40580.36,15.79282,NAN,8.583522,110.9971,8.263295,-73.43648,1.851582,0.4628955,NAN,NAN,13.31303,23,44.10994,-69.10589,,
1721390400000,2024-19-07,08:00:00 28800000,20.48065,40550.97,12.63464,NAN,8.561118,110.7368,8.283734,-74.62973,2.072395,0.5180987,NAN,NAN,13.29766,24,44.10994,-69.10589,,
1721391300000,2024-19-07,08:15:00 29700000,20.36812,40784.63,15.79493,NAN,8.580018,110.8498,8.255787,-72.97703,2.362246,0.5905615,NAN,NAN,13.22592,24,44.10995,-69.10593,,
1721392200000,2024-19-07,08:30:00 30600000,20.37873,40902.72,15.79785,NAN,8.640551,111.7067,8.254469,-72.90331,2.563324,0.6408311,NAN,NAN,13.3162,24,44.10995,-69.10593,,
1721393100000,2024-19-07,08:45:00 31500000,20.40829,40998.2,15.79716,NAN,8.658812,112.0458,8.255953,-72.99668,2.425888,0.606472,NAN,NAN,13.38108,24,44.10995,-69.10593,,
1721394000000,2024-19-07,09:00:00 32400000,20.43871,41177.96,12.64515,NAN,8.766326,113.5916,8.27873,-74.3284,2.328442,0.5821105,NAN,NAN,13.43549,24,44.10995,-69.10593,,
1721394900000,2024-19-07,09:15:00 33300000,20.4025,41199.62,15.80056,NAN,8.774179,113.6237,8.257467,-73.08268,2.299846,0.5749615,NAN,NAN,13.53453,24,44.10997,-69.10586,,
1721395800000,2024-19-07,09:30:00 34200000,20.46355,41163.07,15.80062,NAN,8.707087,112.8661,8.258251,-73.14427,1.787312,0.446828,NAN,NAN,13.53478,24,44.10997,-69.10586,,
1721396700000,2024-19-07,09:45:00 35100000,20.53042,40926.59,15.80071,NAN,8.700363,112.8046,8.256824,-73.07756,1.832171,0.4580427,NAN,NAN,13.50672,24,44.10997,-69.10586,,
1721397600000,2024-19-07,10:00:00 36000000,20.3695,41340.21,12.63721,NAN,8.793738,113.8848,8.277292,-74.22745,1.764814,0.4412036,NAN,NAN,13.4855,23,44.10997,-69.10586,,
1721398500000,2024-19-07,10:15:00 36900000,20.32671,41495.3,15.79841,NAN,8.854202,114.6444,8.256681,-73.01852,1.951376,0.487844,NAN,NAN,13.47282,23,44.10995,-69.10589,,
1721399400000,2024-19-07,10:30:00 37800000,20.31371,41585.86,15.80037,NAN,8.867412,114.8312,8.255339,-72.93743,2.266446,0.5666115,NAN,NAN,13.47477,23,44.10995,-69.10589,,
1721400300000,2024-19-07,10:45:00 38700000,20.36797,41583.32,15.80012,NAN,8.875001,115.046,8.255921,-72.98483,1.86631,0.4665774,NAN,NAN,13.45428,23,44.10995,-69.10589,,
1721401200000,2024-19-07,11:00:00 39600000,20.32781,41580.12,12.64138,NAN,8.875821,114.9713,8.278668,-74.29663,1.707917,0.4269792,NAN,NAN,13.45355,24,44.10995,-69.10589,,
1721402100000,2024-19-07,11:15:00 40500000,20.58068,41375.22,15.79932,NAN,8.957272,116.4658,8.264149,-73.51625,1.364357,0.3410893,NAN,NAN,13.42769,24,44.10991,-69.10587,,
1721403000000,2024-19-07,11:30:00 41400000,21.08057,41102.25,15.79862,NAN,8.702625,114.0793,8.251849,-72.92548,1.250528,0.3126321,NAN,NAN,13.41549,24,44.10991,-69.10587,,
1721403900000,2024-19-07,11:45:00 42300000,21.09655,40963.16,15.79936,NAN,8.732965,114.4327,8.255246,-73.12676,1.192664,0.2981661,NAN,NAN,13.4128,24,44.10991,-69.10587,,
1721404800000,2024-19-07,12:00:00 43200000,21.22593,40924.27,12.63608,NAN,8.734461,114.7084,8.277101,-74.43293,1.139273,0.2848183,NAN,NAN,13.41598,24,44.10991,-69.10587,,
1721405700000,2024-19-07,12:15:00 44100000,21.24063,40849.63,15.80077,NAN,8.748828,114.8943,8.258638,-73.36055,1.247145,0.3117862,NAN,NAN,13.41426,24,44.10998,-69.10589,,
1721406600000,2024-19-07,12:30:00 45000000,21.7202,40541.43,15.79824,NAN,8.644044,114.3599,8.257373,-73.40558,1.123418,0.2808545,NAN,NAN,13.42159,24,44.10998,-69.10589,,
1721407500000,2024-19-07,12:45:00 45900000,21.98915,40386.16,15.79755,NAN,8.640659,114.7846,8.257655,-73.48666,1.168178,0.2920445,NAN,NAN,13.42574,24,44.10998,-69.10589,,
1721408400000,2024-19-07,01:00:00 46800000,22.35,40031.13,12.63811,NAN,8.55038,114.1817,8.274783,-74.58111,1.395073,0.3487681,NAN,NAN,13.40792,24,44.10998,-69.10589,,
1721409300000,2024-19-07,01:15:00 47700000,22.31063,40017,15.79814,NAN,8.555594,114.1609,8.252924,-73.29253,1.308746,0.3271866,NAN,NAN,13.42134,24,44.10989,-69.10588,,
1721410200000,2024-19-07,01:30:00 48600000,22.36012,39972.72,15.79704,NAN,8.567424,114.3969,8.253262,-73.32457,1.343717,0.3359293,NAN,NAN,13.41231,24,44.10989,-69.10588,,
1721411100000,2024-19-07,01:45:00 49500000,22.43532,39888.43,15.79789,NAN,8.564699,114.4773,8.253453,-73.35453,1.725552,0.431388,NAN,NAN,13.41182,24,44.10989,-69.10588,,
1721412000000,2024-19-07,02:00:00 50400000,22.48796,39783.6,12.63214,NAN,8.541344,114.2265,8.275455,-74.65537,1.903581,0.4758952,NAN,NAN,13.41548,25,44.10989,-69.10588,,
1721412900000,2024-19-07,02:15:00 51300000,22.68246,39663.03,15.79766,NAN,8.521508,114.2992,8.250089,-73.2186,1.590086,0.3975215,NAN,NAN,13.42427,25,44.10998,-69.10595,,
1721413800000,2024-19-07,02:30:00 52200000,22.61847,39662.13,15.79779,NAN,8.544215,114.4753,8.251551,-73.28854,2.266792,0.566698,NAN,NAN,13.42183,25,44.10998,-69.10595,,
1721414700000,2024-19-07,02:45:00 53100000,22.6889,39587,15.79454,NAN,8.529576,114.3838,8.250871,-73.26604,1.534692,0.383673,NAN,NAN,13.42379,25,44.10998,-69.10595,,
1721415600000,2024-19-07,03:00:00 54000000,22.73634,39529.15,12.63841,NAN,8.532583,114.4974,8.272695,-74.55642,1.920521,0.4801303,NAN,NAN,13.41475,25,44.10998,-69.10595,,
1721416500000,2024-19-07,03:15:00 54900000,22.82376,39526.73,15.79525,NAN,8.550045,114.9063,8.251157,-73.31639,1.95211,0.4880275,NAN,NAN,13.42208,25,44.10989,-69.10586,,
1721417400000,2024-19-07,03:30:00 55800000,22.82075,39487.62,15.79634,NAN,8.557257,114.9842,8.250795,-73.29454,2.009508,0.502377,NAN,NAN,13.42061,25,44.10989,-69.10586,,
1721418300000,2024-19-07,03:45:00 56700000,22.92183,39438.26,15.79638,NAN,8.555758,115.1486,8.250788,-73.31905,2.199418,0.5498546,NAN,NAN,13.42208,25,44.10989,-69.10586,,
1721419200000,2024-19-07,04:00:00 57600000,22.78989,18463.9,15.78796,NAN,8.517911,114.2998,8.267059,-74.23964,2.282139,0.5705347,NAN,NAN,13.40206,24,44.10989,-69.10586,,
1721420100000,2024-19-07,04:15:00 58500000,22.72895,39051.09,15.79226,NAN,8.493915,113.7418,8.245692,-72.97269,2.293241,0.5733103,NAN,NAN,13.42013,24,44.10994,-69.10589,,
1721421000000,2024-19-07,04:30:00 59400000,22.70723,38852.16,15.79305,NAN,8.472293,113.3148,8.244428,-72.8933,2.523334,0.6308334,NAN,NAN,13.43574,24,44.10994,-69.10589,,
1721421900000,2024-19-07,04:45:00 60300000,22.74835,38812.5,15.79318,NAN,8.465645,113.2904,8.24411,-72.88496,2.716626,0.6791564,NAN,NAN,13.43525,24,44.10994,-69.10589,,
1721422800000,2024-19-07,05:00:00 61200000,22.7135,14782.96,15.79078,NAN,8.45772,113.045,8.261832,-73.91436,3.037754,0.7594386,NAN,NAN,13.42134,24,44.10994,-69.10589,,
1721423700000,2024-19-07,05:15:00 62100000,22.72027,38563.41,15.79617,NAN,8.447366,112.8759,8.242421,-72.77905,2.791113,0.6977782,NAN,NAN,13.46111,24,44.10994,-69.10589,,
1721424600000,2024-19-07,05:30:00 63000000,22.74098,38536.88,15.79741,NAN,8.428514,112.6565,8.242378,-72.78153,2.65448,0.6636199,NAN,NAN,13.47257,24,44.10994,-69.10589,,
1721425500000,2024-19-07,05:45:00 63900000,22.73485,38504.96,15.79749,NAN,8.430334,112.6475,8.241982,-72.75686,2.822635,0.7056589,NAN,NAN,13.46404,24,44.10994,-69.10589,,
1721426400000,2024-19-07,06:00:00 64800000,22.74798,28574.68,12.63568,NAN,8.422108,112.5628,8.262472,-73.96048,3.002702,0.7506755,NAN,NAN,13.43696,24,44.10994,-69.10589,,
1721427300000,2024-19-07,06:15:00 65700000,22.76597,38452.27,15.80234,NAN,8.39872,112.2659,8.239918,-72.64362,3.186641,0.7966602,NAN,NAN,13.43842,24,44.11,-69.10593,,
1721428200000,2024-19-07,06:30:00 66600000,22.78457,38580.2,15.80339,NAN,8.394078,112.2964,8.239633,-72.63148,2.938599,0.7346497,NAN,NAN,13.41939,24,44.11,-69.10593,,
1721429100000,2024-19-07,06:45:00 67500000,22.75789,38512.95,15.80446,NAN,8.373083,111.9377,8.238737,-72.57239,3.118887,0.7797219,NAN,NAN,13.40718,24,44.11,-69.10593,,
1721430000000,2024-19-07,07:00:00 68400000,22.61051,38678.06,12.64534,NAN,8.439592,112.6081,8.262933,-73.95303,3.260875,0.8152186,NAN,NAN,13.36352,24,44.11,-69.10593,,
1721430900000,2024-19-07,07:15:00 69300000,22.56151,39393.61,15.80657,NAN,8.555727,114.3841,8.244276,-72.84827,3.380054,0.8450134,NAN,NAN,13.37206,24,44.10994,-69.10587,,
1721431800000,2024-19-07,07:30:00 70200000,22.67191,39569.98,15.80637,NAN,8.526736,114.3109,8.24296,-72.79902,3.021108,0.7552771,NAN,NAN,13.36986,24,44.10994,-69.10587,,
1721432700000,2024-19-07,07:45:00 71100000,22.64688,39402.36,15.80762,NAN,8.48515,113.6211,8.240703,-72.66023,3.134763,0.7836907,NAN,NAN,13.35205,24,44.10994,-69.10587,,
1721433600000,2024-19-07,08:00:00 72000000,22.53506,39765.85,12.64694,NAN,8.483315,113.5387,8.261075,-73.8255,3.290246,0.8225614,NAN,NAN,13.3179,24,44.10994,-69.10587,,
1721434500000,2024-19-07,08:15:00 72900000,22.38734,40122.19,15.80966,NAN,8.449573,112.9598,8.232748,-72.13235,3.62027,0.9050676,NAN,NAN,13.304,24,44.10993,-69.10589,,
1721435400000,2024-19-07,08:30:00 73800000,22.47529,40001.16,15.81094,NAN,8.512731,113.9161,8.239621,-72.55459,3.525579,0.8813948,NAN,NAN,13.30205,24,44.10993,-69.10589,,
1721436300000,2024-19-07,08:45:00 74700000,21.84542,40942.97,15.81248,NAN,8.567912,113.8102,8.226269,-71.62063,4.10852,1.02713,NAN,NAN,13.29082,24,44.10993,-69.10589,,
1721437200000,2024-19-07,09:00:00 75600000,20.99509,15044.25,15.81446,NAN,8.657251,113.4682,8.247239,-72.63542,4.560193,1.140048,NAN,NAN,13.27081,24,44.10993,-69.10589,,
1721438100000,2024-19-07,09:15:00 76500000,20.94602,41662.16,15.81695,NAN,8.669561,113.6305,8.224443,-71.29617,4.481639,1.12041,NAN,NAN,13.27057,24,44.10999,-69.10592,,
1721439000000,2024-19-07,09:30:00 77400000,21.87825,40592.93,15.81664,NAN,8.577686,113.8156,8.230727,-71.88599,3.987149,0.9967874,NAN,NAN,13.28082,24,44.10999,-69.10592,,
1721439900000,2024-19-07,09:45:00 78300000,21.1279,41310.42,15.81809,NAN,8.699007,114.2228,8.232985,-71.83724,4.219669,1.054917,NAN,NAN,13.28009,24,44.10999,-69.10592,,
1721440800000,2024-19-07,10:00:00 79200000,21.47572,40942.39,12.65473,NAN,8.677072,114.4878,8.261346,-73.57732,3.981755,0.9954389,NAN,NAN,13.26252,24,44.10999,-69.10592,,
1721441700000,2024-19-07,10:15:00 80100000,20.85899,41143.57,15.81925,NAN,8.820436,115.166,8.249517,-72.73433,4.320857,1.080214,NAN,NAN,13.26447,24,44.10991,-69.10594,,
1721442600000,2024-19-07,10:30:00 81000000,21.05916,41070.07,15.81805,NAN,8.764253,114.8207,8.245896,-72.57345,4.255792,1.063948,NAN,NAN,13.27545,24,44.10991,-69.10594,,
1721443500000,2024-19-07,10:45:00 81900000,20.92695,41370.56,15.81937,NAN,8.748478,114.4732,8.239274,-72.1545,4.68079,1.170197,NAN,NAN,13.27496,24,44.10991,-69.10594,,
1721444400000,2024-19-07,11:00:00 82800000,21.03421,41265.88,12.65618,NAN,8.726822,114.3745,8.259284,-73.34634,4.614607,1.153652,NAN,NAN,13.25398,24,44.10991,-69.10594,,
1721445300000,2024-19-07,11:15:00 83700000,21.17892,41094.79,15.81814,NAN,8.67813,113.9428,8.238479,-72.16999,4.425014,1.106253,NAN,NAN,13.26154,24,44.10994,-69.10591,,
1721446200000,2024-19-07,11:30:00 84600000,21.09888,41209.54,15.81977,NAN,8.687106,113.9525,8.236125,-72.01344,5.029953,1.257488,NAN,NAN,13.27106,24,44.10994,-69.10591,,
1721447100000,2024-19-07,11:45:00 85500000,20.81609,41527.29,15.82073,NAN,8.710478,113.8206,8.231989,-71.70251,4.766466,1.191616,NAN,NAN,13.2713,24,44.10994,-69.10591,,
1721448000000,2024-20-07,12:00:00 0,20.45681,18852.87,15.81708,NAN,8.733157,113.507,8.249158,-72.61362,4.552584,1.138146,NAN,NAN,13.25325,24,44.10994,-69.10591,,
1721448900000,2024-20-07,12:15:00 900000,20.15698,42314.53,15.81871,NAN,8.660184,112.1672,8.217125,-70.67933,5.071501,1.267875,NAN,NAN,13.25544,24,44.10994,-69.10591,,
1721449800000,2024-20-07,12:30:00 1800000,20.06774,42334.37,15.82128,NAN,8.709215,112.613,8.214304,-70.49216,5.096593,1.274148,NAN,NAN,13.26861,24,44.10994,-69.10591,,
1721450700000,2024-20-07,12:45:00 2700000,20.01631,42558.12,15.82131,NAN,8.603467,111.2656,8.208081,-70.12151,5.379073,1.344768,NAN,NAN,13.27301,24,44.10994,-69.10591,,
1721451600000,2024-20-07,01:00:00 3600000,20.49288,41874.99,12.65693,NAN,8.685258,112.9741,8.24426,-72.33752,5.285647,1.321412,NAN,NAN,13.25032,24,44.10994,-69.10591,,
1721452500000,2024-20-07,01:15:00 4500000,20.52543,41968.22,15.82067,NAN,8.584387,111.782,8.217213,-70.77316,5.195799,1.29895,NAN,NAN,13.26764,24,44.10995,-69.10594,,
1721453400000,2024-20-07,01:30:00 5400000,20.19457,42446.68,15.82076,NAN,8.128271,105.4181,8.172131,-68.07566,4.689551,1.172388,NAN,NAN,13.27008,24,44.10995,-69.10594,,
1721454300000,2024-20-07,01:45:00 6300000,20.19853,42378.23,15.81979,NAN,8.302875,107.6515,8.18822,-69.01064,4.959991,1.239998,NAN,NAN,13.27155,24,44.10995,-69.10594,,
1721455200000,2024-20-07,02:00:00 7200000,20.43376,42029.53,12.65613,NAN,8.345057,108.5097,8.232807,-71.65748,5.270046,1.317511,NAN,NAN,13.22958,24,44.10995,-69.10594,,
1721456100000,2024-20-07,02:15:00 8100000,20.83309,41516.76,15.82156,NAN,8.555048,111.8221,8.224426,-71.26741,4.714695,1.178674,NAN,NAN,13.26496,24,44.10994,-69.10589,,
1721457000000,2024-20-07,02:30:00 9000000,20.57777,41793.82,15.82,NAN,8.495418,110.6515,8.216809,-70.76276,4.602178,1.150544,NAN,NAN,13.26764,24,44.10994,-69.10589,,
1721457900000,2024-20-07,02:45:00 9900000,20.3262,42081.68,15.81917,NAN,8.567514,111.2052,8.215627,-70.63331,5.20751,1.301878,NAN,NAN,13.26569,24,44.10994,-69.10589,,
1721458800000,2024-20-07,03:00:00 10800000,20.31479,42025.95,12.65706,NAN,8.587984,111.4165,8.238795,-71.97646,5.777475,1.444369,NAN,NAN,13.24739,24,44.10994,-69.10589,,
1721459700000,2024-20-07,03:15:00 11700000,20.44867,41747.02,15.8214,NAN,8.643213,112.2785,8.228717,-71.42326,5.196703,1.299176,NAN,NAN,13.26618,24,44.10991,-69.10589,,
1721460600000,2024-20-07,03:30:00 12600000,20.5176,41763.8,15.8197,NAN,8.58744,111.7139,8.223398,-71.13113,5.502258,1.375565,NAN,NAN,13.26837,24,44.10991,-69.10589,,
1721461500000,2024-20-07,03:45:00 13500000,20.52615,41732.79,15.82034,NAN,8.546549,111.1793,8.221688,-71.03362,5.736556,1.434139,NAN,NAN,13.2674,24,44.10991,-69.10589,,
1721462400000,2024-20-07,04:00:00 14400000,20.65641,28697.7,12.65862,NAN,8.426995,109.7814,8.237356,-71.97661,4.832332,1.208083,NAN,NAN,13.24154,24,44.10991,-69.10589,,
1721463300000,2024-20-07,04:15:00 15300000,20.57264,41056.18,15.82179,NAN,8.116571,105.3796,8.209475,-70.33475,4.145411,1.036353,NAN,NAN,13.26642,24,44.10993,-69.10592,,
1721464200000,2024-20-07,04:30:00 16200000,20.56042,41040.84,15.82259,NAN,8.081098,104.8885,8.207659,-70.22622,4.362452,1.090613,NAN,NAN,13.2491,24,44.10993,-69.10592,,
1721465100000,2024-20-07,04:45:00 17100000,20.61207,40972.91,15.8213,NAN,8.115047,105.4,8.210569,-70.40771,4.212752,1.053188,NAN,NAN,13.26447,24,44.10993,-69.10592,,
1721466000000,2024-20-07,05:00:00 18000000,20.58054,40977.31,12.65992,NAN,8.087189,104.9765,8.233222,-71.71763,4.404619,1.101155,NAN,NAN,13.22617,24,44.10993,-69.10592,,
1721466900000,2024-20-07,05:15:00 18900000,20.58765,40993.9,15.82373,NAN,8.013247,104.0335,8.200156,-69.79648,4.506682,1.12667,NAN,NAN,13.26154,24,44.10993,-69.10591,,
1721467800000,2024-20-07,05:30:00 19800000,20.60743,40920.54,15.82398,NAN,7.982522,103.6492,8.200795,-69.83834,4.104696,1.026174,NAN,NAN,13.26227,24,44.10993,-69.10591,,
1721468700000,2024-20-07,05:45:00 20700000,20.4391,40820.18,15.82306,NAN,8.013183,103.6762,8.21026,-70.3485,4.059461,1.014865,NAN,NAN,13.26886,24,44.10993,-69.10591,,
1721469600000,2024-20-07,06:00:00 21600000,20.37082,29623.45,12.65683,NAN,7.718785,99.83431,8.190536,-69.18587,3.095288,0.773822,NAN,NAN,13.24105,24,44.10993,-69.10591,,
1721470500000,2024-20-07,06:15:00 22500000,19.99553,42156.02,15.82179,NAN,7.981699,103.0047,8.174613,-68.17331,3.646338,0.9115846,NAN,NAN,13.28229,24,44.1098,-69.10592,,
1721471400000,2024-20-07,06:30:00 23400000,19.79878,42642.82,15.82034,NAN,8.558805,110.2742,8.205845,-69.9389,3.927738,0.9819344,NAN,NAN,13.28741,24,44.1098,-69.10592,,
1721472300000,2024-20-07,06:45:00 24300000,19.49278,42606.09,15.82011,NAN,7.962551,101.9947,8.163785,-67.42889,3.777722,0.9444305,NAN,NAN,13.29278,24,44.1098,-69.10592,,
1721473200000,2024-20-07,07:00:00 25200000,19.38758,42727.98,12.65463,NAN,8.031693,102.7268,8.18794,-68.80408,3.742878,0.9357195,NAN,NAN,13.26227,23,44.1098,-69.10592,,
1721474100000,2024-20-07,07:15:00 26100000,18.86733,43606.06,15.82114,NAN,8.172277,103.8858,8.16012,-67.07323,3.875649,0.9689122,NAN,NAN,13.30497,23,44.10994,-69.10589,,
1721475000000,2024-20-07,07:30:00 27000000,18.48491,44115.16,15.82088,NAN,8.294827,104.9069,8.161325,-67.05428,3.885751,0.9714378,NAN,NAN,13.31181,23,44.10994,-69.10589,,
1721475900000,2024-20-07,07:45:00 27900000,19.10998,43406.68,15.82268,NAN,8.460217,107.9443,8.184127,-68.51643,3.302988,0.825747,NAN,NAN,13.32107,23,44.10994,-69.10589,,
1721476800000,2024-20-07,08:00:00 28800000,18.54291,21473.02,15.82725,NAN,8.323004,105.0705,8.187308,-68.56829,3.044781,0.7611952,NAN,NAN,13.31278,23,44.10994,-69.10589,,
1721477700000,2024-20-07,08:15:00 29700000,19.03719,43026.8,15.8249,NAN,8.390768,106.7136,8.178849,-68.18962,2.945578,0.7363945,NAN,NAN,13.33888,23,44.1099,-69.1059,,
1721478600000,2024-20-07,08:30:00 30600000,20.10259,41858.68,15.82158,NAN,8.157078,105.3436,8.189472,-69.06062,2.863575,0.7158937,NAN,NAN,13.35352,23,44.1099,-69.1059,,
1721479500000,2024-20-07,08:45:00 31500000,20.168,41862.95,15.81986,NAN,8.292713,107.2106,8.200323,-69.70406,2.810438,0.7026096,NAN,NAN,13.42354,23,44.1099,-69.1059,,
1721480400000,2024-20-07,09:00:00 32400000,20.75125,30910.21,12.65422,NAN,8.463551,110.3729,8.250833,-72.78347,2.432245,0.6080613,NAN,NAN,13.44501,24,44.1099,-69.1059,,
1721481300000,2024-20-07,09:15:00 33300000,20.92411,41129.75,15.8164,NAN,8.335011,108.9427,8.227367,-71.45944,2.397351,0.5993376,NAN,NAN,13.5238,24,44.10996,-69.10596,,
1721482200000,2024-20-07,09:30:00 34200000,20.90187,41019.97,15.81415,NAN,8.382434,109.4791,8.230389,-71.63116,2.545735,0.6364338,NAN,NAN,13.54234,24,44.10996,-69.10596,,
1721483100000,2024-20-07,09:45:00 35100000,20.93916,40973.9,15.80997,NAN,8.429454,110.1475,8.234063,-71.85435,2.361299,0.5903246,NAN,NAN,13.43257,24,44.10996,-69.10596,,
1721484000000,2024-20-07,10:00:00 36000000,21.06354,14070.26,15.81075,NAN,8.473137,110.9685,8.255047,-73.10694,2.673454,0.6683636,NAN,NAN,13.42476,24,44.10996,-69.10596,,
1721484900000,2024-20-07,10:15:00 36900000,21.10288,40966.03,15.80738,NAN,8.44715,110.7087,8.233433,-71.85802,2.677585,0.6693963,NAN,NAN,13.42476,24,44.10995,-69.10593,,
1721485800000,2024-20-07,10:30:00 37800000,21.45153,40577.23,15.80502,NAN,8.46194,111.4218,8.242882,-72.49335,1.956801,0.4892004,NAN,NAN,13.4333,24,44.10995,-69.10593,,
1721486700000,2024-20-07,10:45:00 38700000,21.46831,40634.07,15.80269,NAN,8.480267,111.7319,8.241865,-72.43864,2.042286,0.5105715,NAN,NAN,13.43598,24,44.10995,-69.10593,,
1721487600000,2024-20-07,11:00:00 39600000,21.51007,14932.54,15.79845,NAN,8.509239,112.2002,8.261449,-73.59128,2.08584,0.5214599,NAN,NAN,13.42232,24,44.10995,-69.10593,,
1721488500000,2024-20-07,11:15:00 40500000,21.4919,40707.96,15.79985,NAN,8.543352,112.6442,8.243416,-72.53478,2.302907,0.5757266,NAN,NAN,13.43915,24,44.10995,-69.10589,,
1721489400000,2024-20-07,11:30:00 41400000,21.49744,40796.66,15.79922,NAN,8.568553,113.0278,8.242254,-72.46852,2.518326,0.6295814,NAN,NAN,13.44013,24,44.10995,-69.10589,,
1721490300000,2024-20-07,11:45:00 42300000,21.44307,40828.88,15.79772,NAN,8.589631,113.2121,8.242348,-72.46017,2.510015,0.6275037,NAN,NAN,13.44037,24,44.10995,-69.10589,,
1721491200000,2024-20-07,12:00:00 43200000,21.53142,31207.47,12.63915,NAN,8.550765,112.9233,8.257236,-73.35038,2.356807,0.5892018,NAN,NAN,13.42427,24,44.10995,-69.10589,,
1721492100000,2024-20-07,12:15:00 44100000,21.36561,41167.77,15.79724,NAN,8.621452,113.6215,8.236608,-72.10603,2.445946,0.6114865,NAN,NAN,13.44281,24,44.11003,-69.10604,,
1721493000000,2024-20-07,12:30:00 45000000,21.62385,40998.28,15.79637,NAN,8.677418,114.8266,8.245285,-72.67657,2.79591,0.6989775,NAN,NAN,13.43891,24,44.11003,-69.10604,,
1721493900000,2024-20-07,12:45:00 45900000,21.82599,40879.84,15.79456,NAN,8.672556,115.1292,8.248625,-72.92213,2.651033,0.6627582,NAN,NAN,13.44159,24,44.11003,-69.10604,,
1721494800000,2024-20-07,01:00:00 46800000,21.03815,23573.66,15.79286,NAN,8.748811,114.8203,8.258144,-73.2809,2.147902,0.5369754,NAN,NAN,13.43305,24,44.11003,-69.10604,,
1721495700000,2024-20-07,01:15:00 47700000,21.25571,41352.73,15.79135,NAN,8.787381,115.674,8.24545,-72.59646,2.24265,0.5606626,NAN,NAN,13.44306,24,44.10991,-69.10592,,
1721496600000,2024-20-07,01:30:00 48600000,21.39649,41318.1,15.78916,NAN,8.753541,115.5006,8.241754,-72.41389,2.623089,0.6557722,NAN,NAN,13.44501,24,44.10991,-69.10592,,
1721497500000,2024-20-07,01:45:00 49500000,21.21242,41697.1,15.7901,NAN,8.829897,116.2948,8.241768,-72.36889,2.781789,0.6954473,NAN,NAN,13.4455,24,44.10991,-69.10592,,
1721498400000,2024-20-07,02:00:00 50400000,21.80136,14648.7,15.79241,NAN,8.831187,117.3498,8.27113,-74.23016,2.946166,0.7365415,NAN,NAN,13.42793,24,44.10991,-69.10592,,
1721499300000,2024-20-07,02:15:00 51300000,21.84849,41274.64,15.79016,NAN,8.882051,118.1503,8.258398,-73.49793,2.920573,0.7301431,NAN,NAN,13.43671,24,44.10994,-69.10596,,
1721500200000,2024-20-07,02:30:00 52200000,21.98966,41184.5,15.78759,NAN,8.851016,117.9948,8.259586,-73.60216,2.857605,0.7144012,NAN,NAN,13.44354,24,44.10994,-69.10596,,
1721501100000,2024-20-07,02:45:00 53100000,22.18166,40969.95,15.78254,NAN,8.862687,118.4568,8.265891,-74.01959,2.962151,0.7405378,NAN,NAN,13.43696,24,44.10994,-69.10596,,
1721502000000,2024-20-07,03:00:00 54000000,21.86175,21704.45,15.78318,NAN,8.866774,117.8799,8.28073,-74.80589,2.918441,0.7296101,NAN,NAN,13.43793,24,44.10994,-69.10596,,
